latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month
37.9633603,23.7192721,Entire home/apt,250,2,79,4.09
37.9722989,23.732951,Entire home/apt,92,2,95,4.48
37.97509828,23.71698428,Entire home/apt,104,2,79,3.85
38.00230299,23.72722803,Entire home/apt,43,2,64,2.98
37.98425363,23.73965893,Entire home/apt,91,2,70,3.28
37.9847525,23.7407571,Entire home/apt,86,2,62,2.95
37.99125,23.76297,Entire home/apt,40,2,71,3.42
37.98394,23.74117,Entire home/apt,67,2,24,1.14
37.98676395,23.72103173,Entire home/apt,87,2,26,1.23
37.9564526,23.7300678,Entire home/apt,118,2,113,5.36
37.9724313,23.748869,Entire home/apt,46,2,87,4.15
37.9763702,23.7177031,Entire home/apt,54,2,148,7.9
38.01417541,23.73527368,Entire home/apt,44,2,32,1.5
38.01407673,23.73312398,Entire home/apt,49,2,56,2.84
37.96702,23.73155,Entire home/apt,51,2,45,2.26
37.99095,23.73275,Entire home/apt,28,2,51,2.43
37.99461,23.746,Entire home/apt,35,2,16,0.76
37.96606,23.71275,Entire home/apt,59,2,62,2.94
37.9635965,23.7173595,Entire home/apt,42,2,17,0.84
38.00154,23.71964,Entire home/apt,33,2,51,2.62
37.9627572,23.726189,Entire home/apt,110,2,22,1.05
37.9770227,23.7283953,Entire home/apt,85,2,95,4.52
37.9761507,23.7178955,Entire home/apt,69,2,15,0.71
37.98424,23.71047,Entire home/apt,98,2,52,2.56
37.98191,23.72016,Entire home/apt,40,2,99,4.77
37.97654,23.72512,Entire home/apt,129,2,25,1.21
37.96388,23.71901,Entire home/apt,67,2,34,1.81
37.9895951,23.767815,Entire home/apt,65,2,17,0.91
37.9691434,23.7517782,Entire home/apt,72,2,17,0.82
37.9630398,23.7240668,Entire home/apt,121,2,34,1.65
37.97399565,23.73158179,Entire home/apt,326,2,43,2.13
37.98980238,23.72920813,Entire home/apt,47,2,17,0.83
37.97724798,23.74364141,Entire home/apt,169,2,77,3.79
37.9677536,23.74575919,Entire home/apt,56,2,38,1.87
37.9706588,23.7052441,Entire home/apt,39,2,19,0.96
37.9706588,23.7052441,Entire home/apt,40,2,22,1.09
37.9873095,23.7452594,Entire home/apt,44,2,44,2.27
37.9706588,23.7052441,Entire home/apt,38,2,20,1.06
37.99325468,23.76582541,Entire home/apt,76,2,55,2.7
37.9670617,23.7454093,Entire home/apt,119,2,60,3.01
37.9671591,23.7262569,Entire home/apt,90,2,12,0.61
37.9558418,23.7200292,Entire home/apt,69,2,42,2.09
38.00131,23.73649,Entire home/apt,51,2,39,2.47
37.9661724,23.7294931,Entire home/apt,144,2,43,2.14
37.9795749,23.7570074,Entire home/apt,87,2,19,1.41
37.97782,23.70859,Entire home/apt,46,2,110,5.53
37.98871,23.72174,Entire home/apt,75,2,51,2.6
37.95885844,23.7308306,Entire home/apt,84,2,29,1.52
37.99718,23.74338,Entire home/apt,32,2,19,1.01
37.96392215,23.71902276,Entire home/apt,88,2,176,8.63
37.9788189,23.7381913,Entire home/apt,99,2,60,3.03
37.99471,23.74596,Entire home/apt,66,2,15,0.79
37.9675979,23.7071378,Entire home/apt,68,2,41,2.3
37.96041206,23.73201802,Entire home/apt,40,2,75,3.73
37.99595931,23.7176603,Entire home/apt,36,2,52,2.62
37.9634409,23.7277932,Entire home/apt,61,2,17,0.85
37.9784832,23.7450217,Entire home/apt,119,2,41,2.01
37.9626349,23.7201813,Entire home/apt,73,2,82,4.26
37.9814834,23.7497911,Entire home/apt,150,2,32,1.59
37.96590769,23.7320196,Entire home/apt,46,2,75,3.72
37.9609963,23.73461,Entire home/apt,103,2,32,1.6
37.98732129,23.71022125,Entire home/apt,39,2,50,2.56
37.96143813,23.72832884,Entire home/apt,122,2,26,1.46
37.97404,23.73103,Entire home/apt,95,2,79,4.04
37.9748379,23.7131517,Entire home/apt,95,2,89,4.68
37.96196,23.73975,Entire home/apt,166,2,82,4.1
37.96543202,23.73820774,Entire home/apt,40,2,37,2.02
38.00095678,23.72789314,Entire home/apt,27,2,114,5.65
37.99753,23.73778,Entire home/apt,58,2,26,1.32
37.96558,23.72327,Entire home/apt,100,2,21,1.05
37.9798156,23.7493471,Entire home/apt,90,2,49,2.48
37.9754938,23.7146224,Entire home/apt,65,2,53,2.68
37.9818927,23.7573286,Entire home/apt,89,2,55,2.87
37.9849891,23.71748676,Entire home/apt,30,2,25,1.25
37.9786914,23.7288171,Entire home/apt,130,2,70,3.63
37.97873842,23.73873018,Entire home/apt,207,2,74,3.76
37.9797077,23.7447585,Entire home/apt,111,2,21,1.11
37.96264057,23.72251806,Entire home/apt,122,2,22,1.13
38.0008188,23.7283813,Entire home/apt,48,2,32,1.62
37.964329,23.7191222,Entire home/apt,100,2,71,3.62
37.9786914,23.7288171,Entire home/apt,150,2,90,4.73
37.98377235,23.75733694,Entire home/apt,47,2,52,2.65
37.9786914,23.7288171,Entire home/apt,140,2,78,4.03
37.97781126,23.72836316,Entire home/apt,100,2,27,1.38
37.9920423,23.7156406,Entire home/apt,43,2,95,4.85
37.995379,23.7169184,Entire home/apt,39,2,99,5.02
38.00043774,23.72393597,Entire home/apt,27,2,41,2.06
37.97713744,23.72969332,Entire home/apt,118,2,20,1.01
37.9668437,23.7286225,Entire home/apt,224,2,110,5.78
37.9695154,23.7310503,Entire home/apt,534,2,27,1.39
37.9786914,23.7288171,Entire home/apt,75,2,56,2.87
37.9786914,23.7288171,Entire home/apt,145,2,68,3.49
37.9786914,23.7288171,Entire home/apt,140,2,107,5.48
37.9786914,23.7288171,Entire home/apt,160,2,101,5.17
37.9786914,23.7288171,Entire home/apt,120,2,74,3.83
37.9671,23.70853,Entire home/apt,68,2,45,2.28
37.987467,23.7223886,Entire home/apt,58,2,18,0.94
37.9763327,23.7429921,Entire home/apt,69,2,83,4.45
37.9608961,23.725056,Entire home/apt,75,2,17,0.93
37.9670629,23.7429076,Entire home/apt,37,2,24,1.23
38.00095849,23.74275425,Entire home/apt,110,2,19,0.97
37.9638137,23.7246266,Entire home/apt,182,2,35,1.82
37.97029061,23.70837497,Entire home/apt,72,2,26,1.49
37.9857834,23.7296504,Entire home/apt,43,2,88,4.56
37.97036503,23.70857739,Entire home/apt,74,2,18,1.02
37.9857834,23.7296504,Entire home/apt,51,2,110,5.69
37.96885,23.70816,Entire home/apt,78,2,20,1.13
37.9857834,23.7296504,Entire home/apt,103,2,115,5.94
37.9969768,23.731423,Entire home/apt,53,2,58,3.06
37.9730139,23.7337412,Entire home/apt,76,2,12,0.64
37.98145108,23.75797246,Entire home/apt,118,2,17,0.9
38.0007262,23.7220885,Entire home/apt,44,2,24,1.35
37.9592798,23.7313373,Entire home/apt,47,2,115,6.04
38.01863,23.74236,Entire home/apt,43,2,57,2.92
37.9703042,23.7095021,Entire home/apt,65,2,26,1.42
37.9592798,23.7313373,Entire home/apt,43,2,62,3.22
37.9627,23.73289,Entire home/apt,40,2,51,2.68
37.9764951,23.7316029,Entire home/apt,177,2,29,1.58
38.0019742,23.72667915,Entire home/apt,125,2,23,1.29
37.9677099,23.7077435,Entire home/apt,67,2,95,5
38.00285303,23.71384927,Entire home/apt,75,2,43,2.26
38.00261213,23.73618244,Entire home/apt,49,2,15,0.79
37.9639004,23.7270682,Entire home/apt,77,2,36,1.97
38.01204,23.72656,Entire home/apt,28,2,38,2.15
37.9809499,23.7221876,Entire home/apt,65,2,35,1.84
37.98728708,23.73276928,Entire home/apt,110,2,32,1.67
37.96310156,23.72826166,Entire home/apt,115,2,83,4.33
38.01319047,23.73332012,Entire home/apt,52,2,55,2.88
37.962888,23.7186551,Entire home/apt,56,2,41,2.18
37.96636,23.728,Entire home/apt,52,2,69,3.63
37.98286767,23.72114972,Entire home/apt,32,2,34,1.81
37.98255,23.7197,Entire home/apt,31,2,31,1.7
37.98299,23.71995,Entire home/apt,31,2,50,2.66
37.98272,23.72162,Entire home/apt,34,2,36,1.92
37.97433233,23.71424483,Entire home/apt,59,2,42,2.21
37.97267,23.73187,Entire home/apt,168,2,26,1.41
37.98303,23.72183,Entire home/apt,32,2,22,1.17
37.96714185,23.72797766,Entire home/apt,66,2,108,5.72
37.98075232,23.71979107,Entire home/apt,36,2,44,2.36
37.96651272,23.72380149,Entire home/apt,83,2,89,4.67
37.9721529,23.7497704,Entire home/apt,65,2,16,0.87
37.9871927,23.74260204,Entire home/apt,41,2,37,2.48
37.9673214,23.727768,Entire home/apt,91,2,176,9.18
37.98593,23.73634,Entire home/apt,28,2,71,3.76
37.9882619,23.7075686,Entire home/apt,40,2,36,1.96
38.02017616,23.73494335,Entire home/apt,62,2,25,1.35
37.99930069,23.73169452,Entire home/apt,39,2,35,1.86
37.99775,23.7256,Entire home/apt,54,2,16,0.87
37.9882619,23.7075686,Entire home/apt,42,2,55,3.06
37.9655812,23.724652,Entire home/apt,66,2,88,4.93
38.00039936,23.73268838,Entire home/apt,39,2,38,2.37
37.9882619,23.7075686,Entire home/apt,40,2,50,2.74
37.9882619,23.7075686,Entire home/apt,42,2,36,1.97
37.9882619,23.7075686,Entire home/apt,39,2,45,2.52
37.9882619,23.7075686,Entire home/apt,39,2,51,2.77
37.9653,23.74213,Entire home/apt,75,2,68,3.76
37.9794808,23.7454558,Entire home/apt,64,2,23,1.22
37.98054,23.72209,Entire home/apt,65,2,27,1.49
37.9736693,23.7468967,Entire home/apt,83,2,12,0.64
37.9882619,23.7075686,Entire home/apt,39,2,35,1.91
37.9882619,23.7075686,Entire home/apt,39,2,24,1.31
37.96630903,23.73026725,Entire home/apt,72,2,45,2.49
37.9774263,23.7290945,Entire home/apt,180,2,17,0.9
37.9675173,23.7287788,Entire home/apt,175,2,24,1.28
37.9674861,23.7280234,Entire home/apt,114,2,35,1.88
37.96047,23.71962,Entire home/apt,67,2,33,1.97
37.96007,23.72578,Entire home/apt,30,2,41,2.23
37.96866058,23.72385607,Entire home/apt,79,2,15,0.8
37.9646573,23.7289561,Entire home/apt,59,2,34,1.83
37.97597134,23.72941977,Entire home/apt,92,2,15,0.82
37.9771623,23.7106833,Entire home/apt,75,2,36,1.94
37.97603281,23.73182177,Entire home/apt,67,2,63,3.46
37.9795204,23.7485621,Entire home/apt,74,2,23,1.32
37.97841258,23.72265388,Entire home/apt,88,2,93,5.13
37.98357588,23.74055166,Entire home/apt,67,2,25,1.37
37.98240839,23.71075007,Entire home/apt,41,2,46,2.49
37.9877204,23.73631872,Entire home/apt,49,2,58,3.14
37.95569,23.72948,Entire home/apt,47,2,41,2.21
37.9976153,23.7458666,Entire home/apt,154,2,28,1.52
37.98652,23.72636,Entire home/apt,42,2,35,1.96
37.98693885,23.72233233,Entire home/apt,120,2,60,4.27
37.982688,23.7558337,Entire home/apt,46,2,61,3.32
37.98180594,23.76385119,Entire home/apt,56,2,22,1.79
37.9709841,23.70789937,Entire home/apt,98,2,22,1.24
37.96822455,23.72426681,Entire home/apt,182,2,52,2.87
37.9849265,23.7349699,Entire home/apt,62,2,12,0.67
37.9960536,23.7338057,Entire home/apt,189,2,27,1.5
37.9632373,23.719515,Entire home/apt,85,2,69,3.82
37.96681394,23.72839774,Entire home/apt,130,2,21,1.15
37.95965,23.72851,Entire home/apt,37,2,38,2.2
37.98755688,23.72331118,Entire home/apt,26,2,46,2.55
37.9864,23.72237,Entire home/apt,26,2,51,2.93
37.99209646,23.71801907,Entire home/apt,222,2,45,2.49
37.9921176,23.71798531,Entire home/apt,88,2,20,1.11
37.96596428,23.74809966,Entire home/apt,120,2,19,1.12
37.96352698,23.72166909,Entire home/apt,69,2,59,3.24
37.99378739,23.76496589,Entire home/apt,65,2,21,1.18
37.9698,23.73071,Entire home/apt,450,2,83,4.6
37.9630695,23.7236544,Entire home/apt,66,2,63,3.53
37.9669245,23.7104661,Entire home/apt,63,2,72,4.04
37.9997991,23.7213551,Entire home/apt,41,2,20,1.15
37.95942,23.72146,Entire home/apt,91,2,41,2.3
38.01865674,23.72952345,Entire home/apt,43,2,22,1.22
37.96502895,23.71509017,Entire home/apt,85,2,36,2.06
37.98853033,23.76687735,Entire home/apt,51,2,18,1.04
37.97412,23.73391,Entire home/apt,225,2,71,4.46
37.96407553,23.71896515,Entire home/apt,55,2,32,1.79
37.97108435,23.70605233,Entire home/apt,87,2,35,1.98
37.9769916,23.738966,Entire home/apt,914,2,30,1.74
37.96635474,23.71530223,Entire home/apt,75,2,35,2.19
37.9888221,23.7349989,Entire home/apt,85,2,17,1.14
37.98532,23.72844,Entire home/apt,65,2,15,0.86
37.9812216,23.7562294,Entire home/apt,43,2,31,1.79
37.97750713,23.70986569,Entire home/apt,106,2,40,4.53
37.96701137,23.73064053,Entire home/apt,153,2,68,4.03
37.9761507,23.7178955,Entire home/apt,100,2,25,1.56
37.95738,23.72112,Entire home/apt,48,2,40,2.32
37.963302,23.721751,Entire home/apt,54,2,25,1.43
37.97782,23.74526,Entire home/apt,159,2,41,2.37
37.98003622,23.72332008,Entire home/apt,130,2,25,1.43
37.97462,23.7135,Entire home/apt,90,2,46,5.17
37.99750133,23.77760549,Entire home/apt,88,2,18,1.03
37.9677393,23.7302965,Entire home/apt,148,2,21,1.35
37.9666101,23.7268147,Entire home/apt,77,2,25,1.45
38.01825825,23.73140009,Entire home/apt,40,2,24,1.38
37.97389742,23.72101933,Entire home/apt,200,2,41,2.54
38.00025103,23.74110438,Entire home/apt,32,2,30,1.81
37.96577,23.74986,Entire home/apt,51,2,94,5.54
37.97735823,23.72451776,Entire home/apt,47,2,24,1.42
37.97107,23.744,Entire home/apt,77,2,59,3.58
37.96664,23.73362,Entire home/apt,172,2,31,1.79
37.9889677,23.7340512,Entire home/apt,48,2,17,1.07
37.98206,23.72007,Entire home/apt,74,2,102,6.08
37.98133,23.72098,Entire home/apt,52,2,86,5.08
37.9842011,23.7221776,Entire home/apt,54,2,40,2.31
37.98013732,23.73741193,Entire home/apt,49,2,42,2.61
37.9889677,23.7340512,Entire home/apt,58,2,29,1.87
37.96857295,23.75045321,Entire home/apt,125,2,20,1.21
37.97748207,23.73989893,Entire home/apt,150,2,20,1.26
37.991253,23.7648259,Entire home/apt,85,2,16,1.13
37.9657159,23.7417928,Entire home/apt,73,2,73,4.23
37.98458368,23.73172857,Entire home/apt,42,2,12,0.75
37.9982106,23.7145616,Entire home/apt,34,2,42,2.46
37.9889677,23.7340512,Entire home/apt,143,2,62,3.92
37.98420121,23.72217771,Entire home/apt,39,2,33,1.93
37.9651476,23.716321,Entire home/apt,58,2,12,0.72
37.9889677,23.7340512,Entire home/apt,56,2,21,1.37
37.976539,23.7242928,Entire home/apt,88,2,72,4.38
37.9658,23.72532,Entire home/apt,121,2,16,0.93
37.99778,23.73962,Entire home/apt,40,2,25,1.61
37.98752506,23.72100772,Entire home/apt,40,2,30,1.8
37.98357528,23.72165564,Entire home/apt,43,2,89,5.27
37.9842011,23.7221776,Entire home/apt,36,2,23,1.38
37.9816642,23.7245533,Entire home/apt,100,2,26,1.67
37.9842011,23.7221776,Entire home/apt,37,2,16,0.94
37.9632,23.73257,Entire home/apt,100,2,26,1.53
37.9889677,23.7340512,Entire home/apt,108,2,18,1.16
37.9680813,23.7295612,Entire home/apt,62,2,42,2.5
37.98054,23.74524,Entire home/apt,131,2,42,3.09
37.96928234,23.7298777,Entire home/apt,135,2,31,1.93
37.98551,23.73826,Entire home/apt,110,2,27,1.63
37.9837909,23.7154833,Entire home/apt,42,2,87,5.67
37.97215,23.72989,Entire home/apt,106,2,44,2.58
37.96587344,23.75565746,Entire home/apt,46,2,36,2.26
37.9702889,23.7414602,Entire home/apt,90,2,22,1.34
38.0034581,23.7272052,Entire home/apt,37,2,84,5.42
37.9615009,23.7267124,Entire home/apt,76,2,35,2.08
37.96750667,23.72908769,Entire home/apt,273,2,88,5.24
37.9626911,23.728033,Entire home/apt,73,2,69,4.13
37.9639397,23.7291445,Entire home/apt,101,2,58,3.51
37.9808455,23.7268263,Entire home/apt,76,2,20,1.26
37.9640785,23.7234784,Entire home/apt,84,2,29,1.99
37.97390847,23.71426997,Entire home/apt,49,2,36,2.24
37.9549571,23.7249265,Entire home/apt,69,2,12,0.75
37.98375234,23.7211939,Entire home/apt,40,2,84,4.96
37.9686038,23.7303119,Entire home/apt,155,2,56,3.49
37.9771319,23.74368582,Entire home/apt,51,2,76,4.53
37.9775707,23.75268527,Entire home/apt,73,2,18,1.11
37.9856685,23.7300265,Entire home/apt,41,2,98,6.18
37.9856685,23.7300265,Entire home/apt,34,2,92,5.54
37.9856685,23.7300265,Entire home/apt,35,2,112,6.9
37.96824,23.72934,Entire home/apt,90,2,48,3.07
37.9856685,23.7300265,Entire home/apt,34,2,86,5.29
37.9856685,23.7300265,Entire home/apt,35,2,84,5.29
37.9743332,23.73048038,Entire home/apt,75,2,61,3.76
37.98703356,23.74429379,Entire home/apt,44,2,43,4.8
37.9652,23.72457,Entire home/apt,84,2,117,7.28
37.96286,23.74682,Entire home/apt,61,2,73,4.38
37.976539,23.7242928,Entire home/apt,76,2,44,2.68
37.9808455,23.7268263,Entire home/apt,294,2,17,1.08
37.96222511,23.72273129,Entire home/apt,57,2,72,4.4
37.9753993,23.7140546,Entire home/apt,150,2,48,3.1
37.9666267,23.7248564,Entire home/apt,67,2,94,5.58
37.96199093,23.72627646,Entire home/apt,86,2,57,3.67
37.98057506,23.72740983,Entire home/apt,41,2,76,4.57
37.97776963,23.7246904,Entire home/apt,95,2,73,4.44
37.97695045,23.75320809,Entire home/apt,40,2,40,2.54
37.9584165,23.7389369,Entire home/apt,102,2,67,4.29
37.9656366,23.7321142,Entire home/apt,87,2,70,4.3
37.97192892,23.74365461,Entire home/apt,87,2,12,1.53
37.976539,23.7242928,Entire home/apt,65,2,49,2.95
37.98244335,23.71960665,Entire home/apt,33,2,27,1.68
37.976539,23.7242928,Entire home/apt,88,2,88,5.31
37.97778216,23.7245931,Entire home/apt,59,2,57,3.59
37.991393,23.7271707,Entire home/apt,47,2,26,1.59
37.99735388,23.729933,Entire home/apt,57,2,80,4.82
37.9643763,23.7290926,Entire home/apt,86,2,77,4.7
37.96665,23.74738,Entire home/apt,91,2,16,1.35
37.9772283,23.755844,Entire home/apt,87,2,42,2.7
37.96662342,23.72933892,Entire home/apt,77,2,22,1.37
37.99136,23.76476,Entire home/apt,30,2,15,0.93
37.9744698,23.7136529,Entire home/apt,56,2,30,1.88
37.98677478,23.74229729,Entire home/apt,38,2,15,1.03
37.9888578,23.734176,Entire home/apt,35,2,72,4.52
37.97621645,23.72472246,Entire home/apt,90,2,135,8.47
38.0065404,23.7300321,Entire home/apt,26,2,60,4.12
37.97285356,23.74856921,Entire home/apt,72,2,72,4.76
37.9994885,23.7123802,Entire home/apt,40,2,18,1.17
37.9747578,23.7191197,Entire home/apt,173,2,34,2.22
37.96239872,23.73027966,Entire home/apt,67,2,34,2.22
37.9910643,23.744233,Entire home/apt,51,2,38,2.53
37.9965413,23.7259314,Entire home/apt,33,2,49,3.15
37.96632,23.73317,Entire home/apt,114,2,17,1.09
37.9771,23.73072,Entire home/apt,48,2,24,1.56
37.9775759,23.7524634,Entire home/apt,126,2,23,1.59
37.9679513,23.7448958,Entire home/apt,78,2,96,6.55
37.9658834,23.7223545,Entire home/apt,90,2,38,2.99
37.9667626,23.7298381,Entire home/apt,91,2,27,1.82
37.96208369,23.72183431,Entire home/apt,71,2,30,1.96
37.96199,23.72194,Entire home/apt,63,2,36,2.42
37.97086,23.74825,Entire home/apt,62,2,17,1.1
37.96208724,23.722814,Entire home/apt,68,2,85,5.56
37.9563198,23.728656,Entire home/apt,90,2,16,1.07
37.9670048,23.74362,Entire home/apt,78,2,26,1.84
37.9637215,23.7233787,Entire home/apt,59,2,44,2.88
37.968932,23.7263869,Entire home/apt,79,2,66,4.39
38.0124488,23.7296833,Entire home/apt,39,2,29,1.92
37.96507532,23.74852724,Entire home/apt,56,2,16,1.28
37.99268,23.72595,Entire home/apt,52,2,19,1.28
37.9624382,23.7184156,Entire home/apt,56,2,38,2.75
37.9900631,23.7475981,Entire home/apt,49,2,12,0.8
37.9939865,23.7219974,Entire home/apt,44,2,23,1.62
37.96360561,23.72848253,Entire home/apt,116,2,21,2.01
37.97574392,23.71853158,Entire home/apt,87,2,44,3.07
37.98263837,23.72234959,Entire home/apt,48,2,42,3.01
37.97940401,23.74564781,Entire home/apt,106,2,12,0.84
37.9574618,23.7390236,Entire home/apt,41,2,20,1.35
37.9625149,23.7247979,Entire home/apt,123,2,47,3.26
37.95959571,23.72874282,Entire home/apt,81,2,31,2.09
37.97419528,23.73176912,Entire home/apt,131,2,39,2.67
37.96532542,23.72667282,Entire home/apt,55,2,37,2.71
37.96198,23.72647,Entire home/apt,101,2,73,5.1
37.9776397,23.7286596,Entire home/apt,36,2,16,1.32
37.96555359,23.73425603,Entire home/apt,243,2,105,7.14
37.963247,23.7223913,Entire home/apt,88,2,22,1.56
37.9651334,23.7271401,Entire home/apt,61,2,51,3.53
37.9776397,23.7286596,Entire home/apt,32,2,37,3.08
37.9776397,23.7286596,Entire home/apt,36,2,45,3.43
37.9776397,23.7286596,Entire home/apt,36,2,27,2.11
37.9776397,23.7286596,Entire home/apt,36,2,18,1.38
37.9776397,23.7286596,Entire home/apt,32,2,23,1.78
37.9776397,23.7286596,Entire home/apt,32,2,41,3.15
37.9776397,23.7286596,Entire home/apt,36,2,38,2.93
37.9776397,23.7286596,Entire home/apt,44,2,24,2.66
37.9776397,23.7286596,Entire home/apt,32,2,28,2.37
37.9776397,23.7286596,Entire home/apt,32,2,48,3.83
37.9641902,23.7251591,Entire home/apt,52,2,27,6.38
37.98919182,23.72797497,Entire home/apt,48,2,28,1.98
38.001616,23.715553,Entire home/apt,62,2,30,2.12
37.96273005,23.72072296,Entire home/apt,79,2,29,2.09
37.9818901,23.7368898,Entire home/apt,73,2,23,1.63
37.979802,23.7450507,Entire home/apt,263,2,16,1.14
37.9997218,23.7380413,Entire home/apt,105,2,30,2.13
37.99374722,23.72970644,Entire home/apt,365,2,69,4.94
37.98756014,23.72989324,Entire home/apt,62,2,56,4.31
37.9620614,23.7322283,Entire home/apt,34,2,27,1.92
37.97946,23.7159,Entire home/apt,199,2,76,5.53
37.9653705,23.7223321,Entire home/apt,40,2,55,3.93
37.9817094,23.718613,Entire home/apt,41,2,21,1.53
37.98621457,23.73670287,Entire home/apt,97,2,20,1.6
37.97872664,23.73732415,Entire home/apt,486,2,16,1.23
37.9632379,23.7218248,Entire home/apt,115,2,16,1.66
37.98077444,23.76100913,Entire home/apt,55,2,30,2.2
37.96347,23.72195,Entire home/apt,116,2,20,1.46
37.99893618,23.71531836,Entire home/apt,35,2,24,2.4
37.9866,23.72715,Entire home/apt,32,2,54,4.07
37.979978,23.71985207,Entire home/apt,122,2,63,4.58
37.96712857,23.72842004,Entire home/apt,56,2,52,4
37.9906795,23.7169876,Entire home/apt,71,2,86,6.88
37.9703859,23.7417369,Entire home/apt,200,2,16,1.32
37.9868412,23.7322635,Entire home/apt,116,2,28,2.36
37.96351745,23.71751972,Entire home/apt,163,2,44,3.42
37.97762407,23.74962609,Entire home/apt,138,2,12,2.47
37.97557481,23.71910605,Entire home/apt,52,2,65,5.01
37.9709559,23.7459176,Entire home/apt,55,2,47,4.15
37.967918,23.7320586,Entire home/apt,118,2,36,2.98
37.9743338,23.7292243,Entire home/apt,161,2,61,4.66
37.9743338,23.7292243,Entire home/apt,132,2,42,3.97
37.9743338,23.7292243,Entire home/apt,91,2,45,3.45
37.9848864,23.7227436,Entire home/apt,44,2,16,1.28
37.98373,23.71476,Entire home/apt,54,2,46,3.48
37.9955519,23.7369606,Entire home/apt,55,2,15,1.55
37.9797269,23.7259779,Entire home/apt,99,2,23,1.83
37.9663614,23.7275791,Entire home/apt,200,2,28,2.35
37.99916694,23.74120433,Entire home/apt,39,2,17,1.54
37.9657595,23.723776,Entire home/apt,134,2,42,3.54
37.9663614,23.7275791,Entire home/apt,82,2,20,2.17
37.9913031,23.7248387,Entire home/apt,35,2,26,2.01
37.97877,23.7312,Entire home/apt,200,2,52,4.17
37.96406225,23.72767188,Entire home/apt,67,2,23,1.92
37.96724,23.75008,Entire home/apt,91,2,18,1.45
37.9964199,23.7316216,Entire home/apt,35,2,27,2.13
37.9635511,23.7284658,Entire home/apt,26,2,41,3.37
37.9881361,23.7266153,Entire home/apt,51,2,18,1.5
37.97750617,23.73848963,Entire home/apt,49,2,31,2.44
37.97601,23.71474,Entire home/apt,78,2,71,5.77
37.95865554,23.73615532,Entire home/apt,68,2,28,2.19
38.00596,23.72913,Entire home/apt,49,2,15,1.2
37.98532,23.73401,Entire home/apt,110,2,38,2.96
37.9663783,23.7413495,Entire home/apt,47,2,43,3.48
37.9742538,23.716262,Entire home/apt,86,2,62,4.93
37.96933,23.72724,Entire home/apt,108,2,19,1.48
37.9646684,23.7308887,Entire home/apt,138,2,59,4.78
37.9643025,23.7131639,Entire home/apt,124,2,41,3.47
37.9643025,23.7131639,Entire home/apt,110,2,44,4.16
37.97761,23.7432,Entire home/apt,57,2,48,4.14
37.95993647,23.72475464,Entire home/apt,51,2,21,1.76
37.95688344,23.72561853,Entire home/apt,120,2,27,2.78
37.96920764,23.72747307,Entire home/apt,64,2,97,7.91
37.96927,23.72372,Entire home/apt,72,2,21,1.77
37.9775156,23.7458742,Entire home/apt,59,2,43,3.44
37.9842699,23.7387395,Entire home/apt,49,2,32,2.77
37.96732,23.7262522,Entire home/apt,63,2,19,1.58
37.9614,23.72182,Entire home/apt,47,2,34,2.79
38.00116313,23.7275672,Entire home/apt,40,2,74,5.97
37.9683384,23.7306267,Entire home/apt,47,2,73,7.06
37.9668444,23.7314645,Entire home/apt,129,2,28,2.29
37.9668444,23.7314645,Entire home/apt,167,2,29,2.5
37.9668444,23.7314645,Entire home/apt,180,2,39,3.18
37.9670365,23.7278387,Entire home/apt,102,2,21,1.84
37.9668444,23.7314645,Entire home/apt,97,2,19,1.59
37.9668444,23.7314645,Entire home/apt,109,2,30,2.5
37.95685,23.72533,Entire home/apt,75,2,35,3.02
37.97424,23.73456,Entire home/apt,58,2,34,2.79
37.98986,23.76454,Entire home/apt,59,2,20,1.83
37.9603306,23.7306178,Entire home/apt,140,2,18,1.51
37.9774818,23.7242256,Entire home/apt,42,2,67,6.02
37.991994,23.7288302,Entire home/apt,28,2,31,3.68
37.96153,23.71919,Entire home/apt,74,2,45,4.01
37.97680771,23.72544508,Entire home/apt,58,2,61,5.15
37.97688592,23.72543156,Entire home/apt,77,2,47,4.06
37.97693164,23.72543626,Entire home/apt,66,2,44,3.77
37.96713197,23.73135634,Entire home/apt,486,2,44,4.85
37.9807184,23.7298328,Entire home/apt,59,2,41,3.86
37.98249,23.72879,Entire home/apt,47,2,49,0.71
37.98204095,23.72985039,Entire home/apt,43,2,56,0.81
38.0048001,23.7247917,Entire home/apt,59,2,12,1.17
37.98707404,23.72104181,Entire home/apt,43,2,29,2.51
37.98604,23.71928,Entire home/apt,44,2,34,3
37.98527792,23.72127233,Entire home/apt,43,2,41,3.66
37.989109,23.7441477,Entire home/apt,46,2,47,4.75
37.97683709,23.7255039,Entire home/apt,56,2,56,5.2
37.97683701,23.72542574,Entire home/apt,59,2,64,6.1
37.9889941,23.7424254,Entire home/apt,42,2,35,3.03
38.00474,23.73189,Entire home/apt,54,2,21,1.85
37.9747,23.73191,Entire home/apt,91,2,16,1.5
37.9746972,23.7319106,Entire home/apt,89,2,24,2.3
37.9643081,23.725326,Entire home/apt,65,2,39,3.46
37.97686795,23.72536752,Entire home/apt,82,2,57,5.14
37.9620842,23.7218236,Entire home/apt,54,2,43,5.22
37.96097904,23.74306743,Entire home/apt,57,2,53,4.79
37.97686003,23.72550432,Entire home/apt,66,2,71,6.25
37.97380112,23.72992963,Entire home/apt,65,2,55,4.85
